chas,nox,rm,ptratio,lstat,ROOMS_PER_TAX,NOX_ACCESS,CRIM_LOG,HIGHWAY_ACCESS,AGE_GROUP_mid
0,0.647,7.333,13.0,7.79,0.02777651504630108,1.2258062,0.5089298278800272,1.7273543840254266,False
0,0.647,6.842,13.0,6.9,0.025916666568497473,1.3009229,0.5047974910276488,1.6607433487228884,False
0,0.647,7.203,13.0,9.59,0.02728409080574208,1.3665287,0.4318538424460674,1.6066321776292536,False
0,0.647,7.52,13.0,7.26,0.02848484837695133,1.3844506,0.42795692674339125,1.5924581183514872,False
0,0.647,8.398,13.0,5.91,0.03181060594011134,1.4806595,0.4188024358799136,1.5204500532157519,False
0,0.647,7.327,13.0,11.25,0.027753787773659895,1.3449836000000002,0.6017224426405978,1.6240093542938807,False
0,0.647,7.206,13.0,8.1,0.027295454442062675,1.2487747,0.4383000912017374,1.7064264018292892,False
0,0.647,5.56,13.0,10.45,0.021060605980831038,1.2852655,0.5662338402369981,1.6742005692281936,True
0,0.647,7.014,13.0,14.79,0.026568181717544766,1.3799862999999999,0.579810495220942,1.5959653994701395,False
0,0.575,8.297,13.0,7.44,0.03142803018398474,1.39242,0.4563736618258477,1.4613046527940143,True
0,0.575,7.47,13.0,3.16,0.028295454438274793,1.6513999999999998,0.43210703905458553,1.2913223140495869,True
1,0.464,5.92,18.6,13.65,0.026547085082748497,1.81772,0.08677384878203848,0.6100660904931368,True
0,0.464,5.856,18.6,13.0,0.026260089568340406,2.0550560000000004,0.26171790177397086,0.5525879535826119,False
0,0.464,6.24,18.6,6.59,0.027982062654788958,2.0550560000000004,0.1502373183211034,0.5525879535826119,False
0,0.464,6.538,18.6,7.73,0.029318385518751634,1.81772,0.10849559615329893,0.6100660904931368,True
1,0.464,7.691,18.6,6.58,0.03448878908300992,2.026056,0.2003906562548323,0.559023572160626,True
1,0.447,6.758,17.6,3.53,0.026606299107849216,1.8226872000000003,0.05490476516928596,0.7877737513786041,False
0,0.447,6.854,17.6,2.98,0.026984251862266724,1.9074830999999999,0.09170368421021316,0.7594023503502744,False
1,0.447,7.267,17.6,6.05,0.02861023610783372,2.1398784,0.09956475262374566,0.6911805363560962,False
1,0.447,6.826,17.6,4.16,0.026874015642228282,2.1736716,0.059466304166666525,0.6822678583611926,False
0,0.447,6.482,17.6,7.19,0.02551968493889888,1.8507141,0.07675731668200717,0.7781646985584499,False
0,0.4429,6.812,14.9,4.85,0.03153703689103224,1.81620003,0.19093435989217727,0.9802576117003549,False
0,0.4429,7.82,14.9,3.76,0.036203703536093965,2.0792826300000002,0.035154766074375454,0.8780093771401478,True
0,0.4429,6.968,14.9,4.59,0.032259259109910836,2.3228776300000002,0.0363801440927505,0.8006789757714542,False
1,0.4429,7.645,14.9,3.01,0.035393518354659634,2.30835051,0.05948514933476599,0.804906711312159,False
1,0.401,7.923,13.6,3.16,0.04001515131305479,2.3598850000000002,0.014898464661966655,0.14524328249818447,False
0,0.4,7.088,15.3,7.85,0.024870175351332718,2.92292,0.00901920442015993,0.12037605479518015,False
0,0.389,6.453,15.3,8.23,0.0215099999283,2.8425397,0.010900374468288251,0.12037605479518015,False
0,0.385,6.23,18.2,12.93,0.025850622299375015,3.499342,0.01945943115621908,0.09911588629425525,False
0,0.405,6.209,16.6,7.14,0.021191126207538817,2.963466,0.03797955862417436,0.7213966238638003,False
0,0.405,6.315,16.6,7.6,0.021552900950331397,2.963466,0.04487775877808546,0.7213966238638003,False
0,0.405,6.565,16.6,9.51,0.02240614326823842,2.963466,0.04207241242184151,0.7213966238638003,False
0,0.411,6.861,19.2,3.33,0.028004081518350685,2.1029636999999997,0.03442075020213025,0.6539473899324799,False
0,0.411,7.148,19.2,3.56,0.029175510084997917,2.1029636999999997,0.07590492808946425,0.6539473899324799,False
0,0.411,6.63,19.2,4.7,0.02706122437934194,2.1029636999999997,0.03551192100135956,0.6539473899324799,False
0,0.437,6.127,16.0,8.58,0.021200691968163696,2.4046799,0.07941173942416167,0.6151291002199086,False
0,0.437,6.009,16.0,10.4,0.020792387471306618,2.4046799,0.07880193823740345,0.6151291002199086,False
0,0.437,6.678,16.0,6.27,0.02310726635603022,2.6046948,0.12161568167655973,0.5746796161140164,False
0,0.437,6.549,16.0,7.39,0.022660899575567824,2.6046948,0.052326760177767426,0.5746796161140164,True
0,0.437,5.79,16.0,15.84,0.020034602006800687,2.7618400000000003,0.13193136325997015,0.5464480874316939,True
0,0.4,6.345,14.8,4.97,0.017723463637643957,3.13112,0.06265549936434228,0.5663925326808491,False
0,0.4,7.041,14.8,4.74,0.019667597710425706,3.13112,0.054118798887496024,0.5663925326808491,False
0,0.4,6.871,14.8,6.07,0.0191927373765566,3.13112,0.04322231145326899,0.5663925326808491,False
0,0.433,6.59,16.1,9.5,0.020030395075895456,2.3779060999999997,0.034758850756454886,1.078299983055286,False
0,0.433,6.495,16.1,8.67,0.01974164127738103,2.3779060999999997,0.0886150903536463,1.078299983055286,False
0,0.433,6.982,16.1,4.86,0.021221884433976036,2.3779060999999997,0.09531017980432487,1.078299983055286,False
0,0.472,7.236,18.4,6.93,0.032594594447772095,1.898384,0.05368293691618483,1.3938669852648347,False
0,0.472,6.616,18.4,8.93,0.02980180166755945,1.59064,0.053341694981823305,1.6018306636155606,True
0,0.472,7.42,18.4,6.47,0.033423423272867465,1.4628224,0.07234856816697788,1.7076502732240437,True
0,0.472,6.849,18.4,7.53,0.030851351212381303,1.5022343999999999,0.04814233532601415,1.6735601405790517,True
0,0.544,6.635,18.4,4.54,0.021825657822941914,1.80472,0.4007741226200408,0.9264620729588883,False
0,0.544,5.972,18.4,9.97,0.01964473677748442,1.6877600000000001,0.29966004921118794,0.9750152346130408,True
0,0.544,4.973,18.4,12.64,0.01635855257776792,1.3705536,1.290741151786282,1.1365573677331362,False
0,0.544,6.122,18.4,5.98,0.020138157828492903,1.4363232000000001,0.582444643903983,1.0988105375930555,True
0,0.544,6.023,18.4,11.72,0.019812499934827303,1.5416960000000002,0.2324520921057716,1.0432968179447053,False
0,0.544,6.266,18.4,7.9,0.020611842037461046,1.7749632000000002,0.2385285922910863,0.9383503800319039,False
0,0.544,6.567,18.4,9.28,0.021601973613151405,1.9596512000000001,0.3142266276738932,0.8691306520652717,False
0,0.544,5.705,18.4,11.5,0.01876644730668932,2.14608,0.22598750344594104,0.8088978766430738,True
0,0.544,5.914,18.4,18.33,0.019453947304427805,2.1752384000000005,0.2763202709424078,0.8002240627375665,False
0,0.544,5.782,18.4,15.94,0.01901973677954034,2.1932448,0.21931222113316776,0.7949599538923227,True
0,0.544,6.382,18.4,10.36,0.020993420983574273,1.9216800000000003,0.3379140538458848,0.8825151682294539,True
0,0.544,6.113,18.4,12.73,0.020108552565432394,2.1770336,0.3889765831033406,0.7996961154761191,True
0,0.493,6.426,19.6,7.2,0.022390243824424238,2.2384171999999998,0.15495035999782264,0.9024619161071403,True
0,0.493,6.376,19.6,6.87,0.022216027797156698,2.2384171999999998,0.1668609890983406,0.9024619161071403,True
0,0.493,6.041,19.6,7.7,0.02104878041446418,2.3275023,0.3009486805521662,0.8739578053171593,False
0,0.493,5.708,19.6,11.74,0.019888501672862366,2.3275023,0.2499178980307637,0.8739578053171593,True
0,0.493,6.415,19.6,6.12,0.022351916298425378,2.3275023,0.29348271614145116,0.8739578053171593,False
0,0.493,6.431,19.6,5.08,0.022407665427150992,2.6700386999999997,0.17551511208097656,0.7793138920494397,False
0,0.493,6.312,19.6,6.15,0.021993031282254247,2.6700386999999997,0.2650299391668473,0.7793138920494397,False
0,0.493,6.083,19.6,12.79,0.021195121877368914,2.6700386999999997,0.21594167998346536,0.7793138920494397,False
0,0.46,5.868,16.9,9.97,0.013646511596170904,2.398716,0.06407278770058891,0.6436456087278345,False
0,0.46,6.333,16.9,7.34,0.01472790694249324,2.398716,0.06507587673618768,0.6436456087278345,False
0,0.46,6.144,16.9,9.09,0.014288372059794484,2.701856,0.04443784943056829,0.5819366852886406,False
0,0.4379,5.706,16.9,12.43,0.01876973678036271,2.90796253,0.049009187801052775,0.13087806091064955,False
0,0.4379,6.031,16.9,7.83,0.01983881572421442,2.90796253,0.03407287033313542,0.13087806091064955,False
0,0.515,6.316,20.2,5.68,0.028196428445551657,3.326076,0.049580328098150495,0.6703850691837391,False
0,0.515,6.31,20.2,6.75,0.028169642731385523,3.326076,0.03669830378267371,0.6703850691837391,False
0,0.515,6.037,20.2,8.01,0.02695089273682637,3.0824295,0.038845642823198225,0.7157888709146351,False
0,0.515,5.869,20.2,9.8,0.026200892740174585,2.6940165,0.03369586385672553,0.8024265378504598,False
0,0.515,5.895,20.2,10.56,0.026316964168227836,2.891725,0.029956781289803308,0.7558578987150415,True
0,0.515,6.059,20.2,8.51,0.0270491070221022,2.478283,0.032525271703396835,0.8602594542514023,False
0,0.515,5.985,20.2,9.74,0.02671874988071987,2.478283,0.053512330504761216,0.8602594542514023,False
0,0.515,5.968,20.2,9.29,0.026642857023915816,2.478283,0.05969242274798216,0.8602594542514023,True
0,0.442,7.241,15.5,5.49,0.025496478783463103,3.1107518,0.012926096886133677,0.12441060475994974,False
0,0.518,6.54,15.9,8.65,0.015497630295029312,3.2462542,0.024673100204884193,0.1376102602210021,True
0,0.484,6.696,17.6,7.18,0.018097297248385682,2.7743363999999997,0.025112036814854837,0.7427102984209979,True
0,0.484,6.874,17.6,4.61,0.018578378328166546,3.1292535999999997,0.03003441727412102,0.6697564765451282,False
0,0.442,6.014,18.8,10.53,0.017085227224189696,3.5420112,0.030655288259616865,0.3328303896334428,False
0,0.442,5.898,18.8,12.67,0.016755681770580448,3.5420112,0.05979604334596572,0.3328303896334428,True
0,0.429,6.516,17.9,6.36,0.018564102511213383,3.6616436999999995,0.018527304613883622,0.4194938806330163,False
0,0.435,6.635,17.0,5.99,0.023696428486798468,3.6296399999999998,0.014898464661966655,0.42808219178082196,False
0,0.429,6.939,19.7,5.89,0.020713432773989755,3.7718108999999997,0.028577738631707324,0.10212314008231126,False
0,0.429,6.49,19.7,5.98,0.019373134270527958,3.7718108999999997,0.06025749561032605,0.10212314008231126,False
0,0.411,6.579,18.3,5.49,0.01600729923112579,4.4019333,0.076497970972725,0.34157963502216,False
0,0.411,5.884,18.3,7.79,0.014316301668330167,4.4019333,0.06993642619916388,0.34157963502216,False
0,0.41,6.728,17.0,4.5,0.03597860943326947,4.971864999999999,0.016945608726141724,0.38090884851255097,False
0,0.413,5.663,22.0,8.05,0.01695508976959554,4.3718941,0.042110763700381956,0.3452532000655981,False
0,0.413,5.936,22.0,5.57,0.017772455036609416,4.3718941,0.10128321475208404,0.3452532000655981,False
1,0.77,6.212,20.2,17.6,0.009327327313322331,1.634094,2.3008796395346813,7.686887451156236,False
1,0.77,6.395,20.2,13.27,0.009602102087684531,1.929004,1.578916847366148,6.846970215679562,False
1,0.77,6.127,20.2,11.48,0.009199699685886336,2.096479,1.8248347351792473,6.446933677169796,False
0,0.77,6.112,20.2,12.67,0.009177177163397632,1.932007,1.6603800451716153,6.839360519791399,False
0,0.77,6.398,20.2,7.79,0.009606606592182272,1.9390140000000002,1.7123410111146562,6.821670172247171,False
0,0.77,6.251,20.2,14.19,0.009385885871792964,1.767535,1.5762616149393935,7.282658170232135,False
0,0.77,5.362,20.2,10.19,0.008051051038962385,1.6197720000000002,1.5429176957008952,7.7329552777419766,False
1,0.77,5.803,20.2,14.64,0.00871321320013031,1.4666190000000001,1.6529551515173315,8.262471167418322,False
1,0.718,8.78,20.2,5.29,0.013183183163388613,1.3675746,1.4983454449272653,8.262471167418322,False
0,0.718,3.561,20.2,7.12,0.005346846838818548,1.1582776,1.714855026490207,9.184142048063677,False
0,0.718,4.963,20.2,14.0,0.007451951940762835,1.2581514,1.5469133618955864,8.71997965338081,False
0,0.631,3.863,20.2,13.33,0.0058003002915911405,0.9531885999999999,2.675678513070904,9.559467856289332,False
0,0.631,4.97,20.2,3.26,0.007462462451257564,0.8408075,1.7746506104773532,10.289389067524116,False
1,0.631,6.683,20.2,3.73,0.010034534519467666,0.8560777,1.8976168614222872,10.183731488946409,False
1,0.631,7.016,20.2,2.96,0.010534534518716915,0.7587143999999999,2.020057712262034,10.897203051216854,False
0,0.631,6.216,20.2,9.53,0.00933333331931932,0.7377021,2.3255493836278043,11.064496795906136,False
1,0.668,5.875,20.2,8.88,0.008821321308076094,0.7545728,2.226486679687524,11.269722013523667,False
0,0.668,4.906,20.2,34.77,0.007366366355305755,0.7843656,2.4938746501276796,11.038542912335572,False
0,0.668,4.138,20.2,37.97,0.0062132132038840646,0.7595160000000001,2.970322153616776,11.230697239120262,False
0,0.671,7.313,20.2,13.44,0.010980480463993272,0.8832373000000001,3.0257327258266167,10.361352156456418,False
0,0.671,6.649,20.2,23.24,0.009983483468493268,0.9024279000000001,2.7904286403681122,10.23497803744296,False
0,0.671,6.794,20.2,21.24,0.010201201185884082,0.9112180000000001,2.381718772241792,10.178117048346056,False
0,0.671,6.38,20.2,23.69,0.009579579565195827,0.9300731000000001,3.204703875510067,10.058254054733666,False
0,0.671,6.223,20.2,21.78,0.009343843829814048,0.9300731000000001,2.937398463323919,10.058254054733666,False
0,0.671,6.968,20.2,17.21,0.010462462446753059,0.9504715000000001,4.4995451909142234,9.931719428926133,False
0,0.671,6.545,20.2,21.08,0.00982732731257158,1.0193832,2.825797680570924,9.526833915528739,False
0,0.7,5.536,20.2,23.6,0.008312312299831362,1.10628,2.321114360892544,9.300883583940474,False
0,0.7,5.52,20.2,24.56,0.00828828827584341,1.07317,2.19638867250955,9.474556867079862,False
0,0.7,4.368,20.2,30.63,0.0065585585487108735,1.00765,3.04855714447919,9.838081574093053,False
0,0.7,5.277,20.2,30.81,0.007923423411526392,0.9982699999999999,2.879861159011059,9.892419933226165,False
0,0.7,4.652,20.2,28.28,0.00698498497449702,1.02704,3.2345050497403935,9.727626459143968,False
0,0.7,5.0,20.2,31.99,0.007507507496234974,1.0628799999999998,3.1611238231251,9.529860228716647,False
0,0.7,4.88,20.2,30.62,0.007327327316325335,1.11265,2.730053020578551,9.268198493917744,False
0,0.7,5.39,20.2,20.85,0.008093093080941301,1.2096699999999998,2.213944025142987,8.797331476118911,False
0,0.7,5.713,20.2,17.11,0.00857807806519808,1.34855,2.0746990638882306,8.200922603792927,False
0,0.7,6.051,20.2,18.76,0.009085585571943566,1.51746,1.8394458498493202,7.57623587347686,False
0,0.7,5.036,20.2,25.68,0.007561561550207865,1.2389999999999999,2.531941305700138,8.664259927797834,False
0,0.693,6.193,20.2,15.17,0.009298798784836637,1.2413016,2.266414762688843,8.598452278589853,False
0,0.693,5.887,20.2,16.35,0.008839339326067057,1.2349953,2.6644326359464867,8.626577046116244,False
0,0.693,6.471,20.2,17.12,0.009716216201627303,1.1959100999999999,2.273851200420946,8.805077594746304,False
0,0.693,6.405,20.2,19.37,0.009617117102677002,1.1620224,1.9274624605576969,8.965929468021518,False
0,0.693,5.747,20.2,19.92,0.008629129116172479,1.1319461999999998,2.160101750967694,9.113693324219641,False
0,0.693,5.453,20.2,30.59,0.008187687675393863,1.0322928,3.672541717146316,9.640102827763496,False
0,0.693,5.852,20.2,29.97,0.008786786773593415,1.0397771999999998,2.390279986333144,9.598464245720685,True
0,0.693,5.987,20.2,26.77,0.008989489475991758,1.1010384,3.2598680448992714,9.27070457354759,False
0,0.693,6.343,20.2,20.32,0.009524024009723688,1.0908513,2.7236741753351374,9.323647099957267,False
0,0.693,6.404,20.2,20.31,0.009615615601177754,1.135827,2.360449202216868,9.094353921940128,False
0,0.693,5.349,20.2,19.77,0.008031531519472175,1.1800404,3.250440381229692,8.879680331508066,False
0,0.693,5.531,20.2,27.38,0.008304804792335127,1.1139282,3.7501908988370403,9.204571603896602,False
0,0.693,5.683,20.2,22.98,0.008533033020220671,0.9878022,4.232958019253417,9.895275006184548,False
0,0.659,4.138,20.2,23.34,0.0062132132038840646,0.7763679,3.0780585258000213,11.018777833891926,False
0,0.659,5.608,20.2,12.13,0.008420420407777147,0.8469468,2.5611807266231144,10.50236303168213,False
0,0.597,5.617,20.2,26.4,0.00843393392127037,0.8684559000000001,2.1286946938918567,9.777162178677639,False
0,0.597,6.852,20.2,19.78,0.010288288272840408,0.8749035,2.736851434907838,9.734333806530115,False
0,0.597,5.757,20.2,10.11,0.008644144131164948,0.843561,3.9538518529018067,9.946125155408204,False
0,0.597,6.657,20.2,21.22,0.009995495480487244,0.9119175,2.7114245017411593,9.495548961424333,False
0,0.597,4.628,20.2,34.37,0.006948948938515092,0.9276783,2.9862373389921895,9.397392223657935,False
0,0.597,5.155,20.2,20.08,0.007740240228618259,0.9488717999999999,3.3896577218278483,9.268556422337221,False
0,0.693,4.519,20.2,36.98,0.006785285275097169,1.1491326,3.844730829794956,9.028666014596343,False
0,0.679,6.434,20.2,29.05,0.009660660646155164,1.2457613,2.9488817271093315,8.466504391999154,False
0,0.679,6.782,20.2,25.79,0.010183183167893118,1.2354405,2.4709936445680034,8.512147543890762,False
0,0.679,5.304,20.2,26.64,0.00796396395200606,1.1186525,3.293634442449129,9.06515580736544,False
0,0.679,5.957,20.2,20.62,0.008944444431014347,1.2239654,4.3112567387853336,8.563476771569258,False
0,0.718,6.824,20.2,22.74,0.010246246230861492,1.288092,2.5504056470206957,8.589835361488905,True
0,0.718,6.411,20.2,15.02,0.009626126111672482,1.3346902,2.492163587735884,8.39483717513729,False
0,0.718,6.006,20.2,15.7,0.00901801800447745,1.3459628,2.0822613123870632,8.348987685243165,False
0,0.614,5.648,20.2,14.1,0.008480480467747025,1.1980368,2.5686501932208596,8.13228517213337,False
0,0.614,6.103,20.2,23.29,0.009163663649904409,1.2413851999999999,2.085724263982504,7.9422860546694025,False
0,0.584,5.565,20.2,17.16,0.008355855843309527,1.2050839999999998,2.2815779805968406,7.834176595397421,True
0,0.679,5.896,20.2,24.39,0.00885285283956028,1.2966184,2.8249617460097114,8.248556502612042,False
0,0.584,5.837,20.2,15.69,0.008764264251104707,1.1665984,2.5837862093461372,8.00640512409928,True
0,0.679,6.202,20.2,14.52,0.009312312298329862,1.2649091000000001,3.6548546189770925,8.383108037304831,True
0,0.679,6.193,20.2,21.52,0.009298798784836637,1.3142724000000001,2.1243085441136205,8.175500749420902,True
0,0.679,6.38,20.2,24.08,0.009579579565195827,1.3364078000000001,2.335912513221137,8.085708510208207,False
0,0.584,6.348,20.2,17.64,0.009531531517219922,1.1987768,2.2504630342235155,7.861892750679726,False
0,0.584,6.833,20.2,19.69,0.010259759744354715,1.2195088,2.4035429310745737,7.771517388770158,False
0,0.584,6.425,20.2,12.03,0.00964714713266194,1.2850336,2.0074150555763612,7.499062617172853,True
0,0.713,6.436,20.2,16.22,0.009663663649153657,1.6511653999999998,1.8841973460987684,7.238072260088064,False
0,0.713,6.208,20.2,15.17,0.009321321307325344,1.5844285999999999,2.7022601376565687,7.448327229842964,False
0,0.74,6.629,20.2,23.27,0.009953453438508328,1.5722779999999998,2.498184770733843,7.680737350785676,False
0,0.74,6.461,20.2,18.05,0.009701201186634834,1.481924,2.7357172474638767,7.993072670352361,False
0,0.74,6.152,20.2,26.45,0.009237237223367513,1.4165079999999999,2.7836028435028815,8.235536339304097,False
0,0.74,5.935,20.2,34.02,0.008911411398030913,1.3472439999999999,2.6863565870169546,8.508827908955542,False
0,0.74,5.627,20.2,22.88,0.00844894893626284,1.344728,2.340904438499074,8.519096975720574,False
0,0.74,5.818,20.2,22.11,0.008735735722619015,1.380988,3.137713490646716,8.373456144023445,False
0,0.74,6.406,20.2,19.52,0.009618618604176248,1.5281740000000001,2.372501005014648,7.830087109719095,False
0,0.74,6.219,20.2,16.59,0.009337837823817061,1.483552,1.8970754838957269,7.987220447284345,False
0,0.74,6.485,20.2,18.85,0.009737237222616761,1.464016,2.394848818884537,8.058017727639001,False
0,0.74,5.854,20.2,23.79,0.008789789776591908,1.402744,2.6248352449424797,8.288437629506838,False
0,0.74,6.459,20.2,23.98,0.009698198183636339,1.471046,2.4571756760496895,8.032397335921551,False
0,0.74,6.341,20.2,17.79,0.009521021006725194,1.53328,1.9862387647413884,7.8125,False
0,0.74,6.251,20.2,16.44,0.009385885871792964,1.62652,2.39104001091028,7.5046904315197,False
0,0.713,6.185,20.2,18.13,0.009286786772842661,1.6125208,2.334964186317933,7.358351729212656,False
0,0.713,6.417,20.2,19.31,0.009635135120667965,1.5579049999999999,2.143121491225277,7.535321821036106,False
0,0.713,6.749,20.2,17.44,0.010133633618417967,1.6567268,2.0435189836286223,7.2210855698640035,False
0,0.713,6.655,20.2,17.73,0.00999249247748875,1.6792576,1.862705543083853,7.15307582260372,False
0,0.713,6.297,20.2,17.27,0.009454954940758325,1.6885265999999999,1.8066759959463214,7.125467608811829,False
0,0.713,7.393,20.2,16.74,0.011100600583933033,1.7487751,2.224417043716578,6.951081762099227,False
0,0.713,6.728,20.2,18.71,0.01010210208693378,1.7797193,2.3526725106043593,6.864792197019535,False
0,0.713,6.525,20.2,18.13,0.009797297282586642,1.7367253999999999,1.749611943801969,6.985272716688981,False
0,0.713,5.976,20.2,19.01,0.008972972959500041,1.8399678,1.7349827472403847,6.702787242361615,False
0,0.713,5.936,20.2,16.94,0.00891291289953016,1.9815695999999998,2.219266525546099,6.350550381033023,False
0,0.713,6.301,20.2,16.23,0.009460960946755314,1.9843503,2.1693085250418154,6.34400359493537,False
0,0.713,6.081,20.2,14.7,0.009130630616920975,1.9375774999999997,2.0542737224466707,6.4559515803631475,False
0,0.713,6.701,20.2,16.42,0.010061561546454111,1.8520175,1.7599471129733724,6.671299513551077,False
0,0.713,6.376,20.2,14.65,0.009573573559198838,1.8303422999999999,1.546095475702301,6.728154523282218,False
0,0.713,6.317,20.2,13.99,0.009484984970743265,1.9496272,2.035348578369212,6.426735218508997,False
0,0.713,6.513,20.2,10.29,0.009779279264595677,1.9975408,1.9200280793412094,6.313131313131313,False
0,0.655,6.209,20.2,13.22,0.00932282280882459,1.941027,2.1792099506138976,6.055406973810364,True
0,0.655,5.759,20.2,14.13,0.008647147134163443,2.0085575,1.4263800846591763,5.901881224640355,False
0,0.655,5.952,20.2,17.15,0.008936936923518112,1.8808325000000001,1.5633897854422465,6.199147617202635,False
0,0.584,6.003,20.2,21.32,0.00901351349997971,1.4835351999999997,1.690516391203815,6.779086518091687,False
0,0.58,5.926,20.2,18.13,0.008897897884537691,1.6868719999999997,2.807937767457695,6.140620202640467,True
0,0.58,5.713,20.2,14.76,0.00857807806519808,1.637746,2.6444072787962525,6.276643042079661,True
0,0.58,6.167,20.2,16.29,0.009259759745856216,1.7593719999999997,1.6768703671037264,5.9503148708285805,False
0,0.532,6.229,20.2,12.87,0.00935285283880953,1.6488276,1.6170905561197193,5.854658112360648,False
0,0.58,6.437,20.2,14.36,0.009665165150652905,1.67997,1.5192243229211484,6.159373796997305,True
0,0.614,6.98,20.2,11.66,0.010480480464744025,1.5552006,1.7311049511313974,6.7932859690339376,True
0,0.584,5.427,20.2,18.14,0.00814864863641344,1.4190032,2.203404332146021,6.9974925651641495,False
0,0.584,6.162,20.2,24.1,0.009252252238359982,1.288304,2.000549838013637,7.485963817841547,False
0,0.614,6.484,20.2,18.68,0.009735735721117513,1.4154541999999999,1.7700948094248417,7.261065561371131,False
0,0.614,5.304,20.2,24.91,0.00796396395200606,1.2898298,2.7740501538282305,7.740187699551715,False
0,0.614,6.185,20.2,18.03,0.009286786772842661,1.332687,2.418855874659432,7.569783945749881,False
0,0.614,6.229,20.2,13.11,0.00935285283880953,1.1980368,2.730053020578551,8.13228517213337,False
0,0.532,6.242,20.2,10.74,0.009372372358299741,1.8216744,1.9204472756044826,5.424709552009403,True
0,0.532,6.75,20.2,7.74,0.010135135119917215,1.7724644,1.9033276772324317,5.540549899577534,True
0,0.532,7.061,20.2,7.01,0.01060210208618303,1.8144392,1.9067474913596385,5.441436539246361,True
0,0.532,5.762,20.2,10.42,0.008651651638661183,2.1802956,1.3398262488998969,4.707451503442324,False
0,0.583,5.871,20.2,13.34,0.008815315302079107,2.171092,1.2174525430495582,5.080440304826418,False
0,0.583,6.312,20.2,10.58,0.00947747746324703,2.3271610999999996,1.541944630286521,4.80798124887313,True
0,0.583,6.114,20.2,14.98,0.009180180166396126,2.0672596999999997,1.9008754243872985,5.279482610704151,True
0,0.583,5.905,20.2,11.45,0.008866366353053504,1.8377909,1.763989083482614,5.77992919586735,True
0,0.609,5.454,20.1,18.06,0.007670886065160498,1.1089281,0.14050948897951462,1.4179871672161368,False
0,0.609,5.414,20.1,23.97,0.007614627274803618,1.0690386,0.16836630025465413,1.4516948537417436,False
0,0.609,5.093,20.1,29.68,0.0071631504821896615,1.1099634,0.18851897970190706,1.417133139658471,False
0,0.609,5.983,20.1,18.07,0.008414908567630226,1.1376729,0.10051479408986368,1.3946515114535756,False
0,0.609,5.983,20.1,13.35,0.008414908567630226,1.2849291,0.10554849798804088,1.286214990835718,False
0,0.585,5.707,19.2,12.01,0.014595907891059058,1.3932944999999999,0.15982881438052332,1.7742555519413312,True
0,0.585,5.926,19.2,13.59,0.015156010191416854,1.3932944999999999,0.24652408399188336,1.7742555519413312,False
0,0.585,5.67,19.2,17.6,0.014501278735290847,1.637181,0.16465813975505655,1.57952930026852,False
0,0.585,5.39,19.2,21.14,0.013785166205153026,1.637181,0.25433209277022684,1.57952930026852,True
0,0.585,5.794,19.2,14.1,0.01481841428435188,1.6922294999999998,0.23774049566117803,1.5413466231664397,True
0,0.585,6.019,19.2,12.92,0.01539386185321263,1.4093235,0.21440145025736632,1.7599953066791822,True
0,0.585,5.569,19.2,15.1,0.014242966715491134,1.4039415,0.16367376242147158,1.764757786993735,True
0,0.585,6.027,19.2,14.33,0.015414322211216568,1.461447,0.20243459342451153,1.715167800583157,True
0,0.573,6.593,21.0,9.67,0.024150183061720943,1.4202378,0.06074696727310071,0.2874719714827804,True
0,0.573,6.12,21.0,9.08,0.022417582335466733,1.3107374999999999,0.0442752252499075,0.3041825095057034,True
0,0.573,6.976,21.0,5.64,0.025553113459512406,1.2419775,0.058985632347870916,0.31570639305445936,False
0,0.573,6.794,21.0,6.48,0.024886446795287738,1.3688396999999999,0.10399057772120508,0.2950809997344271,False
0,0.573,6.03,21.0,7.88,0.022087912007003985,1.4353649999999998,0.04632045026850427,0.28530670470756064,False
